chr1	794961	810209	Pilot_dr:LOC_000000059475	0	+	chr1	794976	795086	gene_id|ZFLNCT00035,ZFLNCT00036|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr1	53647999	53654436	Pilot_dr:LOC_000000074312	0	-	chr1	53647550	53648524	gene_id|chr2.61405707.61406130-.GIGA.-,chr2.61405904.61406128-.GIGA.-|gene_type|GIGA	.	-	 	 LiverRep1 	 Post-capture
chr1	53647999	53654436	Pilot_dr:LOC_000000074312	0	-	chr1	53649544	53650132	gene_id|chr2.61420745.61420833-.GIGA.-|gene_type|GIGA	.	-	 	 LiverRep1 	 Post-capture
chr1	56081864	56092550	Pilot_dr:LOC_000000002738	0	-	chr1	56087746	56088336	gene_id|chr19.6679406.6679462-.GIGA.-,chr19.6679406.6679496-.GIGA.-|gene_type|GIGA	.	-	 	 LiverRep1 	 Post-capture
chr1	56325833	56326786	Pilot_dr:LOC_000000010284	0	-	chr1	56325836	56326072	gene_id|ZFLNCT00976|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr1	56325833	56326786	Pilot_dr:LOC_000000010284	0	-	chr1	56326474	56326820	gene_id|ZFLNCT00976|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr1	57651911	57660934	Pilot_dr:LOC_000000056086	0	-	chr1	57651771	57652422	gene_id|ZFLNCT01022|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr1	57651911	57660934	Pilot_dr:LOC_000000056086	0	-	chr1	57652509	57652586	gene_id|ZFLNCT01022|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr1	57651911	57660934	Pilot_dr:LOC_000000056086	0	-	chr1	57654954	57654989	gene_id|ZFLNCT01022|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr1	57709405	57712298	Pilot_dr:LOC_000000005634	0	+	chr1	57710298	57712236	gene_id|ZFLNCT01028|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr1	59041211	59042132	Pilot_dr:LOC_000000018107	0	-	chr1	59041337	59042128	gene_id|ZFLNCT01081|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr1	59042290	59046670	Pilot_dr:LOC_000000001018	0	-	chr1	59042799	59042930	gene_id|ZFLNCT01082|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr1	59042290	59046670	Pilot_dr:LOC_000000001018	0	-	chr1	59046548	59046630	gene_id|ZFLNCT01082|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr10	2402466	2408165	Pilot_dr:LOC_000000039510	0	+	chr10	2402308	2402664	gene_id|ZFLNCT09413,ZFLNCT09414|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr10	2402466	2408165	Pilot_dr:LOC_000000039510	0	+	chr10	2402879	2404778	gene_id|ZFLNCT09414,ZFLNCT09413|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr10	4334604	4341988	Pilot_dr:LOC_000000032767	0	+	chr10	4335192	4335211	gene_id|ZFLNCT09437|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr10	4334604	4341988	Pilot_dr:LOC_000000032767	0	+	chr10	4341362	4341646	gene_id|ZFLNCT09437|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr10	4718112	4802102	Pilot_dr:LOC_000000041178	0	+	chr10	4797417	4798032	gene_id|chr9.109923734.109923849+.GIGA.+|gene_type|GIGA	.	+	 	 LiverRep1 	 Post-capture
chr10	17438153	17447131	Pilot_dr:LOC_000000013007	0	+	chr10	17442234	17442589	gene_id|ZFLNCT09610|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr10	17438153	17447131	Pilot_dr:LOC_000000013007	0	+	chr10	17446109	17446299	gene_id|ZFLNCT09610|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr10	18007144	18024505	Pilot_dr:LOC_000000027672	0	+	chr10	18007123	18007432	gene_id|ZFLNCT09632|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr10	18007144	18024505	Pilot_dr:LOC_000000027672	0	+	chr10	18017430	18017615	gene_id|ZFLNCT09632|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr10	18007144	18024505	Pilot_dr:LOC_000000027672	0	+	chr10	18024210	18024486	gene_id|ZFLNCT09632|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr10	24818610	24852492	Pilot_dr:LOC_000000017710	0	-	chr10	24834374	24834784	gene_id|ZFLNCT09739|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr10	24818610	24852492	Pilot_dr:LOC_000000017710	0	-	chr10	24834911	24835016	gene_id|ZFLNCT09739|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr10	24818610	24852492	Pilot_dr:LOC_000000017710	0	-	chr10	24835122	24835365	gene_id|ZFLNCT09739|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr10	24818610	24852492	Pilot_dr:LOC_000000017710	0	-	chr10	24850541	24850593	gene_id|ZFLNCT09739|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr10	24818610	24852492	Pilot_dr:LOC_000000017710	0	-	chr10	24852313	24852525	gene_id|ZFLNCT09739|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr10	26432134	26447168	Pilot_dr:LOC_000000007175	0	-	chr10	26441052	26441266	gene_id|ZFLNCT09768,ZFLNCT09769|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr10	26432134	26447168	Pilot_dr:LOC_000000007175	0	-	chr10	26445827	26446025	gene_id|ZFLNCT09768,ZFLNCT09769|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr10	26432134	26447168	Pilot_dr:LOC_000000007175	0	-	chr10	26447021	26447171	gene_id|ZFLNCT09768,ZFLNCT09769|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr10	28203537	28204504	Pilot_dr:LOC_000000000291	0	+	chr10	28203764	28204090	gene_id|ZFLNCT09797|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr10	28245156	28245748	Pilot_dr:LOC_000000032404	0	+	chr10	28245174	28246420	gene_id|ZFLNCT09797,ZFLNCT09801|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr10	28460333	28461395	Pilot_dr:LOC_000000062966	0	-	chr10	28460213	28461265	gene_id|ZFLNCT09814|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr10	37129613	37132052	Pilot_dr:LOC_000000002689	0	+	chr10	37131596	37132323	gene_id|chr10.38465073.38465300+.UCNE.+|gene_type|UCNE	.	+	 	 LiverRep1 	 Post-capture
chr11	4311288	4470697	Pilot_dr:LOC_000000002343	0	-	chr11	4311297	4312091	gene_id|ZFLNCT10107,ZFLNCT10106|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr11	4311288	4470697	Pilot_dr:LOC_000000002343	0	-	chr11	4350106	4350341	gene_id|ZFLNCT10106|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr11	4311288	4470697	Pilot_dr:LOC_000000002343	0	-	chr11	4435273	4435875	gene_id|ZFLNCT10108|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr11	4311288	4470697	Pilot_dr:LOC_000000002343	0	-	chr11	4470631	4470674	gene_id|ZFLNCT10108|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr11	6636503	6642432	Pilot_dr:LOC_000000020176	0	+	chr11	6636422	6636527	gene_id|ZFLNCT10141|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr11	6636503	6642432	Pilot_dr:LOC_000000020176	0	+	chr11	6641791	6642487	gene_id|ZFLNCT10141|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr11	10184352	10328496	Pilot_dr:LOC_000000026942	0	-	chr11	10301961	10302641	gene_id|chr3.172916341.172916858+.GIGA.-|gene_type|GIGA	.	-	 	 LiverRep1 	 Post-capture
chr11	10184352	10328496	Pilot_dr:LOC_000000026942	0	-	chr11	10327919	10328043	gene_id|ZFLNCT10184|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr11	10184352	10328496	Pilot_dr:LOC_000000026942	0	-	chr11	10328129	10328527	gene_id|ZFLNCT10184|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr11	10184352	10328496	Pilot_dr:LOC_000000026942	0	-	chr11	10305130	10305570	gene_id|ZFLNCT10184|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr11	32810069	32928611	Pilot_dr:LOC_000000009927	0	-	chr11	32809971	32810368	gene_id|ZFLNCT10484|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr11	32810069	32928611	Pilot_dr:LOC_000000009927	0	-	chr11	32829825	32829987	gene_id|ZFLNCT10484,ZFLNCT10485|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr11	32810069	32928611	Pilot_dr:LOC_000000009927	0	-	chr11	32927279	32927932	gene_id|ZFLNCT10486,ZFLNCT10484,ZFLNCT10485|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr11	32810069	32928611	Pilot_dr:LOC_000000009927	0	-	chr11	32928539	32928671	gene_id|ZFLNCT10484,ZFLNCT10485|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr11	39373713	39479262	Pilot_dr:LOC_000000003228	0	+	chr11	39373712	39373795	gene_id|ZFLNCT10591,ZFLNCT10592|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr11	39373713	39479262	Pilot_dr:LOC_000000003228	0	+	chr11	39376417	39377087	gene_id|ZFLNCT10592|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr11	39373713	39479262	Pilot_dr:LOC_000000003228	0	+	chr11	39478839	39479267	gene_id|ZFLNCT10591|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr11	40948480	40970539	Pilot_dr:LOC_000000000074	0	+	chr11	40948472	40948649	gene_id|ZFLNCT10588,ZFLNCT10589|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr11	40948480	40970539	Pilot_dr:LOC_000000000074	0	+	chr11	40948933	40948990	gene_id|ZFLNCT10584,ZFLNCT10586,ZFLNCT10588,ZFLNCT10589|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr11	40948480	40970539	Pilot_dr:LOC_000000000074	0	+	chr11	40949338	40950147	gene_id|ZFLNCT10588,ZFLNCT10589,ZFLNCT10584,ZFLNCT10586|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr11	40948480	40970539	Pilot_dr:LOC_000000000074	0	+	chr11	40955839	40956123	gene_id|ZFLNCT10589|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr11	42000178	42049794	Pilot_dr:LOC_000000037155	0	+	chr11	42035787	42036989	gene_id|ZFLNCT10612|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr11	42035711	42059179	Pilot_dr:LOC_000000011675	0	+	chr11	42035787	42036989	gene_id|ZFLNCT10612|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr11	42035711	42059179	Pilot_dr:LOC_000000011675	0	+	chr11	42053257	42054155	gene_id|ZFLNCT10615|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr11	42035712	42059172	Pilot_dr:LOC_000000006212	0	-	chr11	42042562	42044281	gene_id|ZFLNCT10614|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr11	43061906	43062998	Pilot_dr:LOC_000000002274	0	-	chr11	43061882	43062218	gene_id|ZFLNCT10627|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr11	43061906	43062998	Pilot_dr:LOC_000000002274	0	-	chr11	43062649	43062986	gene_id|ZFLNCT10627|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr12	65630	66537	Pilot_dr:LOC_000000037707	0	+	chr12	65644	66099	gene_id|ZFLNCT10695,ZFLNCT10696|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr12	65630	66537	Pilot_dr:LOC_000000037707	0	+	chr12	66232	66343	gene_id|ZFLNCT10695,ZFLNCT10696|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr12	2068396	2236989	Pilot_dr:LOC_000000072196	0	-	chr12	2068398	2068502	gene_id|ZFLNCT10735|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr12	2068396	2236989	Pilot_dr:LOC_000000072196	0	-	chr12	2073084	2073187	gene_id|ZFLNCT10735|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr12	2068396	2236989	Pilot_dr:LOC_000000072196	0	-	chr12	2095436	2095920	gene_id|ZFLNCT10737|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr12	2068396	2236989	Pilot_dr:LOC_000000072196	0	-	chr12	2136096	2136237	gene_id|ZFLNCT10737|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr12	2068396	2236989	Pilot_dr:LOC_000000072196	0	-	chr12	2169467	2169599	gene_id|ZFLNCT10737|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr12	2068396	2236989	Pilot_dr:LOC_000000072196	0	-	chr12	2232756	2233545	gene_id|ZFLNCT10739|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr12	2068396	2236989	Pilot_dr:LOC_000000072196	0	-	chr12	2235550	2235662	gene_id|ZFLNCT10739|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr12	2068396	2236989	Pilot_dr:LOC_000000072196	0	-	chr12	2236710	2237093	gene_id|ZFLNCT10737,ZFLNCT10739|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr12	2769994	2773830	Pilot_dr:LOC_000000015629	0	+	chr12	2769565	2771397	gene_id|ZFLNCT10757,ZFLNCT10758,ZFLNCT10759,ZFLNCT10760,ZFLNCT10761,ZFLNCT10757,ZFLNCT10759|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr12	7070693	7142799	Pilot_dr:LOC_000000012487	0	-	chr12	7070639	7071305	gene_id|ZFLNCT10823|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr12	7070693	7142799	Pilot_dr:LOC_000000012487	0	-	chr12	7083299	7083373	gene_id|ZFLNCT10823|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr12	9227366	9245171	Pilot_dr:LOC_000000009441	0	-	chr12	9227386	9227825	gene_id|ZFLNCT10844,ZFLNCT10845|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr12	9227366	9245171	Pilot_dr:LOC_000000009441	0	-	chr12	9236511	9236610	gene_id|ZFLNCT10845|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr12	9227366	9245171	Pilot_dr:LOC_000000009441	0	-	chr12	9237772	9237794	gene_id|ZFLNCT10845|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr12	37365125	37372664	Pilot_dr:LOC_000000030424	0	+	chr12	37372171	37372196	gene_id|ZFLNCT11187|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr12	37365125	37372664	Pilot_dr:LOC_000000030424	0	+	chr12	37372264	37372677	gene_id|ZFLNCT11187|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr12	40684876	40779497	Pilot_dr:LOC_000000004625	0	+	chr12	40684849	40685028	gene_id|ZFLNCT11240|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr12	40684876	40779497	Pilot_dr:LOC_000000004625	0	+	chr12	40688663	40688821	gene_id|ZFLNCT11240|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr12	40684876	40779497	Pilot_dr:LOC_000000004625	0	+	chr12	40689119	40689182	gene_id|ZFLNCT11240|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr12	40684876	40779497	Pilot_dr:LOC_000000004625	0	+	chr12	40778839	40778985	gene_id|ZFLNCT11240|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr12	40684876	40779497	Pilot_dr:LOC_000000004625	0	+	chr12	40779118	40779421	gene_id|ZFLNCT11240|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr12	41156888	41293678	Pilot_dr:LOC_000000013698	0	+	chr12	41156859	41157070	gene_id|ZFLNCT11244,ZFLNCT11245|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr12	41156888	41293678	Pilot_dr:LOC_000000013698	0	+	chr12	41160414	41160452	gene_id|ZFLNCT11244,ZFLNCT11245|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr12	41156888	41293678	Pilot_dr:LOC_000000013698	0	+	chr12	41234306	41234411	gene_id|ZFLNCT11244|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr12	41156888	41293678	Pilot_dr:LOC_000000013698	0	+	chr12	41243143	41243282	gene_id|ZFLNCT11244|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr12	43161625	43162079	Pilot_dr:LOC_000000027898	0	-	chr12	43156348	43166699	gene_id|chr10.128544679.128544997+.GIGA.-,ZFLNCT11266.-,ZFLNCT11267.-,ZFLNCT11266.-|gene_type|multiple	.	-	 	 LiverRep1 	 Post-capture
chr12	43649919	43656634	Pilot_dr:LOC_000000053774	0	-	chr12	43653834	43653942	gene_id|ZFLNCT13585|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr12	43649919	43656634	Pilot_dr:LOC_000000053774	0	-	chr12	43654179	43654301	gene_id|ZFLNCT13585|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr12	43649919	43656634	Pilot_dr:LOC_000000053774	0	-	chr12	43656560	43656783	gene_id|ZFLNCT13585|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr12	48271483	48282362	Pilot_dr:LOC_000000004358	0	+	chr12	48277333	48277899	gene_id|chr5.134612690.134612756-.GIGA.+|gene_type|GIGA	.	+	 	 LiverRep1 	 Post-capture
chr12	49045547	49048047	Pilot_dr:LOC_000000027403	0	-	chr12	49045719	49047980	gene_id|ZFLNCT11351|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr13	1260537	1268477	Pilot_dr:LOC_000000028541	0	-	chr13	1260486	1260957	gene_id|ZFLNCT11390,ZFLNCT11391|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr13	1260537	1268477	Pilot_dr:LOC_000000028541	0	-	chr13	1268347	1269605	gene_id|ZFLNCT11391|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr13	3612063	3621381	Pilot_dr:LOC_000000061081	0	+	chr13	3619266	3619306	gene_id|ZFLNCT11413|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr13	3612063	3621381	Pilot_dr:LOC_000000061081	0	+	chr13	3620233	3620293	gene_id|ZFLNCT11413|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr13	3612063	3621381	Pilot_dr:LOC_000000061081	0	+	chr13	3620708	3620828	gene_id|ZFLNCT11413|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr13	5438392	5463898	Pilot_dr:LOC_000000005848	0	+	chr13	5452675	5453637	gene_id|chr13.5129561.5129711+.UCNE.+,chr2.66699910.66700394-.GIGA.+,chr11.18748025.18748507+.NONCODE.+,chr2.66699911.66700395-.GIGA.+,chr2.66699752.66700108-.GIGA.+,chr2.66699910.66700108-.GIGA.+,ZFLNCT11438.+,ZFLNCT11439.+|gene_type|multiple	.	+	 	 LiverRep1 	 Post-capture
chr13	5438392	5463898	Pilot_dr:LOC_000000005848	0	+	chr13	5456656	5457348	gene_id|chr13.5133542.5133734+.UCNE.+,ZFLNCT11439.+,ZFLNCT11438.+|gene_type|multiple	.	+	 	 LiverRep1 	 Post-capture
chr13	5438392	5463898	Pilot_dr:LOC_000000005848	0	+	chr13	5462334	5463250	gene_id|ZFLNCT11438,ZFLNCT11439|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr13	6136953	6138011	Pilot_dr:LOC_000000061830	0	+	chr13	6136832	6137449	gene_id|chr6.170438499.170438714+.GIGA.+|gene_type|GIGA	.	+	 	 LiverRep1 	 Post-capture
chr13	6660874	6664290	Pilot_dr:LOC_000000066904	0	+	chr13	6661488	6662092	gene_id|chr8.3493622.3493726-.GIGA.+|gene_type|GIGA	.	+	 	 LiverRep1 	 Post-capture
chr13	6660874	6664290	Pilot_dr:LOC_000000066904	0	+	chr13	6663655	6664268	gene_id|chr8.3468711.3468824-.GIGA.+|gene_type|GIGA	.	+	 	 LiverRep1 	 Post-capture
chr13	19439932	19445044	Pilot_dr:LOC_000000066984	0	+	chr13	19444087	19444935	gene_id|chr13.19489243.19489591+.UCNE.+|gene_type|UCNE	.	+	 	 LiverRep1 	 Post-capture
chr13	19845894	19847880	Pilot_dr:LOC_000000018508	0	-	chr13	19845863	19846551	gene_id|chr13.19974778.19974966+.UCNE.-|gene_type|UCNE	.	-	 	 LiverRep1 	 Post-capture
chr13	26802537	26821760	Pilot_dr:LOC_000000065612	0	+	chr13	26812692	26813412	gene_id|chr13.27036832.27037052+.UCNE.+|gene_type|UCNE	.	+	 	 LiverRep1 	 Post-capture
chr13	26802537	26821760	Pilot_dr:LOC_000000065612	0	+	chr13	26815770	26816735	gene_id|chr13.27039910.27040375+.UCNE.+|gene_type|UCNE	.	+	 	 LiverRep1 	 Post-capture
chr13	26802537	26821760	Pilot_dr:LOC_000000065612	0	+	chr13	26821058	26821660	gene_id|chr2.57886505.57886844-.GIGA.+,chr2.57886505.57886656-.GIGA.+|gene_type|GIGA	.	+	 	 LiverRep1 	 Post-capture
chr13	27809723	27810248	Pilot_dr:LOC_000000060900	0	-	chr13	27809822	27810350	gene_id|ZFLNCT11698,ZFLNCT11699,ZFLNCT11700|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr13	31950873	31955664	Pilot_dr:LOC_000000040664	0	-	chr13	31950157	31951542	gene_id|ZFLNCT11781,ZFLNCT11782|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr13	31950873	31955664	Pilot_dr:LOC_000000040664	0	-	chr13	31952858	31952903	gene_id|ZFLNCT11781,ZFLNCT11782|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr13	31950873	31955664	Pilot_dr:LOC_000000040664	0	-	chr13	31953767	31953845	gene_id|ZFLNCT11781,ZFLNCT11782|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr13	45271674	45291565	Pilot_dr:LOC_000000029971	0	+	chr13	45271632	45271774	gene_id|ZFLNCT11929|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr13	45271674	45291565	Pilot_dr:LOC_000000029971	0	+	chr13	45279363	45279472	gene_id|ZFLNCT11929|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr13	45271674	45291565	Pilot_dr:LOC_000000029971	0	+	chr13	45290981	45291754	gene_id|ZFLNCT11929|gene_type|ZFLNC	.	+	 	 LiverRep1 	 Post-capture
chr13	46285676	46288544	Pilot_dr:LOC_000000005307	0	-	chr13	46285695	46286181	gene_id|ZFLNCT11950|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
chr13	46285676	46288544	Pilot_dr:LOC_000000005307	0	-	chr13	46288235	46288321	gene_id|ZFLNCT11950|gene_type|ZFLNC	.	-	 	 LiverRep1 	 Post-capture
